iteration,particle_index,f1_distance,f2_vehicles
19,46,82.01034979270949,2
19,47,73.2445564390241,2
19,48,83.04239382420164,2
19,49,82.91000592900915,2
20,0,71.39981110044172,2
20,1,82.91000592900915,2
20,2,73.2445564390241,2
20,3,73.2445564390241,2
20,4,71.39981110044172,2
20,5,73.2445564390241,2
20,6,82.01034979270949,2
20,7,71.39981110044172,2
20,8,93.39369927858559,2
20,9,71.39981110044172,2
20,10,73.2445564390241,2
20,11,73.2445564390241,2
20,12,71.39981110044172,2
20,13,85.4136576703494,2
20,14,83.04239382420164,2
20,15,71.39981110044172,2
20,16,88.81391186162764,2
20,17,82.01034979270949,2
20,18,84.60095636325916,2
20,19,73.2445564390241,2
20,20,71.39981110044172,2
20,21,82.91000592900915,2
20,22,76.74640729926402,3
20,23,71.39981110044172,2
20,24,84.60095636325916,2
20,25,85.4136576703494,2
20,26,71.39981110044172,2
20,27,84.60095636325916,2
20,28,84.60095636325917,2
20,29,85.4136576703494,2
20,30,84.60095636325916,2
20,31,71.39981110044172,2
20,32,71.39981110044172,2
20,33,73.2445564390241,2
20,34,82.91000592900915,2
20,35,71.39981110044172,2
20,36,93.39369927858557,2
20,37,71.39981110044172,2
20,38,71.39981110044172,2
20,39,71.39981110044172,2
20,40,84.60095636325916,2
20,41,71.39981110044172,2
20,42,71.39981110044172,2
20,43,71.39981110044172,2
20,44,73.2445564390241,2
20,45,71.39981110044172,2
20,46,71.39981110044172,2
20,47,73.2445564390241,2
20,48,88.81391186162764,2
20,49,71.39981110044172,2
21,0,73.2445564390241,2
21,1,73.2445564390241,2
21,2,73.2445564390241,2
21,3,82.01034979270949,2
21,4,84.60095636325917,2
21,5,71.39981110044172,2
21,6,82.91000592900915,2
21,7,73.2445564390241,2
21,8,71.39981110044172,2
21,9,82.01034979270949,2
21,10,93.39369927858559,2
21,11,71.39981110044172,2
21,12,71.39981110044172,2
21,13,71.39981110044172,2
21,14,73.2445564390241,2
21,15,71.39981110044172,2
21,16,71.39981110044172,2
21,17,82.01034979270949,2
21,18,84.60095636325916,2
21,19,73.2445564390241,2
21,20,73.2445564390241,2
21,21,84.60095636325917,2
21,22,71.39981110044172,2
21,23,71.39981110044172,2
21,24,83.04239382420164,2
21,25,76.87325264195536,3
21,26,71.39981110044172,2
21,27,82.01034979270949,2
21,28,82.01034979270949,2
21,29,71.39981110044172,2
21,30,71.39981110044172,2
21,31,82.91000592900915,2
21,32,71.39981110044172,2
21,33,73.2445564390241,2
21,34,82.01034979270949,2
21,35,71.39981110044172,2
21,36,71.39981110044172,2
21,37,82.01034979270949,2
21,38,71.39981110044172,2
21,39,88.81391186162764,2
21,40,73.2445564390241,2
21,41,71.39981110044172,2
21,42,71.39981110044172,2
21,43,73.2445564390241,2
21,44,73.2445564390241,2
21,45,82.91000592900916,2
21,46,71.39981110044172,2
21,47,82.01034979270949,2
21,48,71.39981110044172,2
21,49,71.39981110044172,2
22,0,84.60095636325916,2
22,1,71.39981110044172,2
22,2,71.39981110044172,2
22,3,85.4136576703494,2
22,4,71.39981110044172,2
22,5,82.01034979270949,2
22,6,88.81391186162764,2
22,7,82.91000592900915,2
22,8,73.2445564390241,2
22,9,71.39981110044172,2
22,10,88.81391186162764,2
22,11,82.01034979270949,2
22,12,71.39981110044172,2
22,13,73.2445564390241,2
22,14,73.2445564390241,2
22,15,71.39981110044172,2
22,16,71.39981110044172,2
22,17,71.39981110044172,2
22,18,84.60095636325917,2
22,19,73.2445564390241,2
22,20,93.39369927858557,2
22,21,82.01034979270949,2
22,22,71.39981110044172,2
22,23,73.2445564390241,2
22,24,83.04239382420164,2
22,25,73.2445564390241,2
22,26,71.39981110044172,2
22,27,71.39981110044172,2
22,28,71.39981110044172,2
22,29,71.39981110044172,2
22,30,71.39981110044172,2
22,31,73.2445564390241,2
22,32,84.60095636325916,2
22,33,71.39981110044172,2
22,34,71.39981110044172,2
22,35,71.39981110044172,2
22,36,71.39981110044172,2
22,37,82.01034979270949,2
22,38,71.39981110044172,2
22,39,83.01160259797084,3
22,40,73.2445564390241,2
22,41,85.41365767034941,2
22,42,82.91000592900915,2
22,43,84.60095636325916,2
22,44,73.2445564390241,2
22,45,82.01034979270948,2
22,46,76.74640729926402,3
22,47,76.74640729926402,3
22,48,82.01034979270949,2
22,49,85.4136576703494,2
23,0,83.04239382420164,2
23,1,71.39981110044172,2
23,2,71.39981110044172,2
23,3,71.39981110044172,2
23,4,71.39981110044172,2
23,5,71.39981110044172,2
23,6,71.39981110044172,2
23,7,71.39981110044172,2
23,8,71.39981110044172,2
23,9,88.81391186162764,2
23,10,71.39981110044172,2
23,11,71.39981110044172,2
23,12,73.2445564390241,2
23,13,73.2445564390241,2
23,14,71.39981110044172,2
23,15,71.39981110044172,2
23,16,71.39981110044172,2
23,17,71.39981110044172,2
23,18,88.81391186162764,2
23,19,73.2445564390241,2
23,20,71.39981110044172,2
23,21,82.01034979270949,2
23,22,85.4136576703494,2
23,23,85.41365767034941,2
23,24,84.60095636325916,2
23,25,85.4136576703494,2
23,26,83.04239382420164,2
23,27,71.39981110044172,2
23,28,71.39981110044172,2
23,29,73.2445564390241,2
23,30,71.39981110044172,2
23,31,73.2445564390241,2
23,32,71.39981110044172,2
23,33,71.39981110044172,2
23,34,71.39981110044172,2
23,35,71.39981110044172,2
23,36,85.41365767034941,2
23,37,71.39981110044172,2
23,38,85.4136576703494,2
23,39,82.01034979270949,2
23,40,71.39981110044172,2
23,41,71.39981110044172,2
23,42,83.04239382420164,2
23,43,85.4136576703494,2
23,44,73.2445564390241,2
23,45,71.39981110044172,2
23,46,76.74640729926402,3
23,47,88.81391186162764,2
23,48,82.01034979270949,2
23,49,71.39981110044172,2
24,0,71.39981110044172,2
24,1,71.39981110044172,2
24,2,71.39981110044172,2
24,3,88.81391186162764,2
24,4,71.39981110044172,2
24,5,71.39981110044172,2
24,6,71.39981110044172,2
24,7,73.2445564390241,2
24,8,71.39981110044172,2
24,9,85.4136576703494,2
24,10,85.41365767034941,2
24,11,73.2445564390241,2
24,12,82.91000592900915,2
24,13,73.2445564390241,2
24,14,82.91000592900915,2
24,15,71.39981110044172,2
24,16,71.39981110044172,2
24,17,71.39981110044172,2
24,18,73.2445564390241,2
24,19,85.4136576703494,2
24,20,71.39981110044172,2
24,21,71.39981110044172,2
24,22,71.39981110044172,2
24,23,82.01034979270949,2
24,24,84.60095636325916,2
24,25,85.4136576703494,2
24,26,73.2445564390241,2
24,27,71.39981110044172,2
24,28,82.01034979270949,2
24,29,71.39981110044172,2
24,30,85.4136576703494,2
24,31,71.39981110044172,2
24,32,88.81391186162763,2
24,33,71.39981110044172,2
24,34,73.2445564390241,2
24,35,71.39981110044172,2
24,36,84.60095636325916,2
24,37,71.39981110044172,2
24,38,71.39981110044172,2
24,39,93.39369927858557,2
24,40,82.01034979270949,2
24,41,71.39981110044172,2
24,42,73.2445564390241,2
24,43,71.39981110044172,2
24,44,71.39981110044172,2
24,45,85.41365767034941,2
24,46,93.39369927858559,2
24,47,73.2445564390241,2
24,48,71.39981110044172,2
24,49,71.39981110044172,2
25,0,82.91000592900915,2
25,1,71.39981110044172,2
25,2,71.39981110044172,2
25,3,71.39981110044172,2
25,4,73.2445564390241,2
25,5,71.39981110044172,2
25,6,73.2445564390241,2
25,7,82.91000592900915,2
25,8,71.39981110044172,2
25,9,71.39981110044172,2
25,10,82.91000592900915,2
25,11,71.39981110044172,2
25,12,71.39981110044172,2
25,13,71.39981110044172,2
25,14,82.01034979270949,2
25,15,71.39981110044172,2
25,16,71.39981110044172,2
25,17,76.87325264195536,3
25,18,82.01034979270949,2
25,19,73.2445564390241,2
25,20,82.01034979270949,2
25,21,71.39981110044172,2
25,22,71.39981110044172,2
25,23,71.39981110044172,2
25,24,85.4136576703494,2
25,25,82.01034979270949,2
25,26,71.39981110044172,2
25,27,71.39981110044172,2
25,28,82.01034979270949,2
25,29,71.39981110044172,2
25,30,73.2445564390241,2
25,31,82.01034979270949,2
25,32,73.2445564390241,2
25,33,82.91000592900915,2
25,34,71.39981110044172,2
25,35,82.01034979270949,2
25,36,82.91000592900915,2
25,37,71.39981110044172,2
25,38,71.39981110044172,2
25,39,83.04239382420162,2
25,40,73.2445564390241,2
25,41,71.39981110044172,2
25,42,73.2445564390241,2
25,43,71.39981110044172,2
25,44,71.39981110044172,2
25,45,85.4136576703494,2
25,46,83.04239382420164,2
25,47,71.39981110044172,2
25,48,73.2445564390241,2
25,49,82.91000592900915,2
26,0,88.81391186162764,2
26,1,71.39981110044172,2
26,2,71.39981110044172,2
26,3,71.39981110044172,2
26,4,73.2445564390241,2
26,5,85.4136576703494,2
26,6,82.01034979270949,2
26,7,82.01034979270949,2
26,8,71.39981110044172,2
26,9,73.2445564390241,2
26,10,82.91000592900915,2
26,11,71.39981110044172,2
26,12,71.39981110044172,2
26,13,82.01034979270949,2
26,14,82.01034979270949,2
26,15,71.39981110044172,2
26,16,82.01034979270949,2
26,17,83.04239382420164,2
26,18,71.39981110044172,2
26,19,71.39981110044172,2
26,20,82.01034979270949,2
26,21,71.39981110044172,2
26,22,71.39981110044172,2
26,23,82.91000592900915,2
26,24,84.60095636325916,2
26,25,71.39981110044172,2
26,26,73.2445564390241,2
26,27,82.01034979270949,2
26,28,71.39981110044172,2
26,29,73.2445564390241,2
26,30,71.39981110044172,2
26,31,71.39981110044172,2
26,32,85.4136576703494,2
26,33,73.2445564390241,2
26,34,82.91000592900915,2
26,35,82.01034979270949,2
26,36,71.39981110044172,2
26,37,71.39981110044172,2
26,38,83.04239382420164,2
26,39,73.2445564390241,2
26,40,82.01034979270949,2
26,41,71.39981110044172,2
26,42,93.39369927858559,2
26,43,73.2445564390241,2
26,44,85.41365767034938,2
26,45,88.81391186162764,2
26,46,71.39981110044172,2
26,47,71.39981110044172,2
26,48,82.01034979270949,2
26,49,71.39981110044172,2
27,0,71.39981110044172,2
27,1,73.2445564390241,2
27,2,73.2445564390241,2
27,3,85.4136576703494,2
27,4,71.39981110044172,2
27,5,71.39981110044172,2
27,6,82.01034979270949,2
27,7,71.39981110044172,2
27,8,71.39981110044172,2
27,9,73.2445564390241,2
27,10,88.81391186162764,2
27,11,71.39981110044172,2
27,12,71.39981110044172,2
27,13,73.2445564390241,2
27,14,93.39369927858557,2
27,15,88.81391186162764,2
27,16,71.39981110044172,2
27,17,84.60095636325917,2
27,18,71.39981110044172,2
27,19,71.39981110044172,2
27,20,83.04239382420164,2
27,21,71.39981110044172,2
27,22,85.4136576703494,2
27,23,71.39981110044172,2
27,24,84.60095636325917,2
27,25,93.39369927858557,2
27,26,73.2445564390241,2
27,27,71.39981110044172,2
27,28,71.39981110044172,2
27,29,93.39369927858557,2
27,30,71.39981110044172,2
27,31,82.91000592900915,2
27,32,71.39981110044172,2
27,33,71.39981110044172,2
27,34,73.2445564390241,2
27,35,73.2445564390241,2
27,36,82.91000592900915,2
27,37,71.39981110044172,2
27,38,71.39981110044172,2
27,39,82.01034979270949,2
27,40,83.04239382420164,2
27,41,73.2445564390241,2
27,42,73.2445564390241,2
27,43,85.4136576703494,2
27,44,71.39981110044172,2
27,45,85.41365767034941,2
27,46,71.39981110044172,2
27,47,73.2445564390241,2
27,48,83.04239382420164,2
27,49,71.39981110044172,2
28,0,73.2445564390241,2
28,1,71.39981110044172,2
28,2,73.2445564390241,2
28,3,71.39981110044172,2
28,4,82.01034979270949,2
28,5,73.2445564390241,2
28,6,73.2445564390241,2
28,7,71.39981110044172,2
28,8,73.2445564390241,2
28,9,73.2445564390241,2
28,10,71.39981110044172,2
28,11,71.39981110044172,2
28,12,73.2445564390241,2
28,13,73.2445564390241,2
28,14,85.4136576703494,2
28,15,71.39981110044172,2
28,16,73.2445564390241,2
28,17,85.41365767034941,2
28,18,84.60095636325916,2
28,19,71.39981110044172,2
28,20,71.39981110044172,2
28,21,83.04239382420162,2
28,22,82.01034979270949,2
28,23,82.01034979270949,2
28,24,83.04239382420164,2
28,25,85.4136576703494,2
28,26,71.39981110044172,2
28,27,71.39981110044172,2
28,28,88.81391186162764,2
28,29,85.4136576703494,2
28,30,85.4136576703494,2
28,31,71.39981110044172,2
28,32,93.39369927858559,2
28,33,71.39981110044172,2
28,34,73.2445564390241,2
28,35,73.2445564390241,2
28,36,85.41365767034941,2
28,37,73.2445564390241,2
28,38,71.39981110044172,2
28,39,88.81391186162764,2
28,40,82.01034979270949,2
28,41,76.74640729926402,3
28,42,73.2445564390241,2
28,43,85.4136576703494,2
28,44,73.2445564390241,2
28,45,88.81391186162763,2
28,46,73.2445564390241,2
28,47,84.60095636325917,2
28,48,85.4136576703494,2
28,49,71.39981110044172,2
29,0,73.2445564390241,2
29,1,82.91000592900915,2
29,2,85.41365767034941,2
29,3,73.2445564390241,2
29,4,73.2445564390241,2
29,5,71.39981110044172,2
29,6,71.39981110044172,2
29,7,73.2445564390241,2
29,8,71.39981110044172,2
29,9,73.2445564390241,2
29,10,73.2445564390241,2
29,11,71.39981110044172,2
29,12,73.2445564390241,2
29,13,85.4136576703494,2
29,14,83.04239382420164,2
29,15,82.01034979270949,2
29,16,71.39981110044172,2
29,17,85.4136576703494,2
29,18,76.74640729926402,3
29,19,73.2445564390241,2
29,20,71.39981110044172,2
29,21,82.01034979270949,2
29,22,82.01034979270949,2
29,23,82.01034979270949,2
29,24,82.01034979270949,2
29,25,84.60095636325916,2
29,26,71.39981110044172,2
29,27,85.4136576703494,2
29,28,71.39981110044172,2
29,29,71.39981110044172,2
29,30,73.2445564390241,2
29,31,71.39981110044172,2
29,32,71.39981110044172,2
29,33,73.2445564390241,2
29,34,71.39981110044172,2
29,35,73.2445564390241,2
29,36,84.60095636325917,2
29,37,73.2445564390241,2
29,38,71.39981110044172,2
29,39,76.74640729926402,3
29,40,73.2445564390241,2
29,41,71.39981110044172,2
29,42,82.91000592900915,2
29,43,71.39981110044172,2
29,44,88.81391186162764,2
29,45,73.2445564390241,2
29,46,71.39981110044172,2
29,47,82.01034979270949,2
29,48,71.39981110044172,2
29,49,71.39981110044172,2
30,0,71.39981110044172,2
30,1,71.39981110044172,2
30,2,71.39981110044172,2
30,3,71.39981110044172,2
30,4,73.2445564390241,2
30,5,71.39981110044172,2
30,6,71.39981110044172,2
30,7,71.39981110044172,2
30,8,82.91000592900915,2
30,9,85.4136576703494,2
30,10,83.04239382420164,2
30,11,82.01034979270949,2
30,12,71.39981110044172,2
30,13,71.39981110044172,2
30,14,83.04239382420164,2
30,15,85.4136576703494,2
30,16,71.39981110044172,2
30,17,82.01034979270949,2
30,18,71.39981110044172,2
30,19,82.91000592900915,2
30,20,71.39981110044172,2
30,21,73.2445564390241,2
30,22,71.39981110044172,2
30,23,71.39981110044172,2
30,24,82.01034979270949,2
30,25,82.01034979270949,2
30,26,71.39981110044172,2
30,27,82.91000592900915,2
30,28,71.39981110044172,2
30,29,73.2445564390241,2
30,30,73.2445564390241,2
30,31,71.39981110044172,2
30,32,73.2445564390241,2
30,33,73.2445564390241,2
30,34,71.39981110044172,2
30,35,82.91000592900915,2
30,36,82.01034979270949,2
30,37,71.39981110044172,2
30,38,82.01034979270949,2
30,39,93.39369927858559,2
30,40,73.2445564390241,2
30,41,71.39981110044172,2
30,42,83.04239382420164,2
30,43,73.2445564390241,2
30,44,71.39981110044172,2
30,45,88.81391186162763,2
30,46,71.39981110044172,2
30,47,73.2445564390241,2
30,48,82.01034979270949,2
30,49,82.01034979270949,2
31,0,82.91000592900915,2
31,1,73.2445564390241,2
31,2,71.39981110044172,2
31,3,84.60095636325916,2
31,4,82.01034979270949,2
31,5,71.39981110044172,2
31,6,71.39981110044172,2
31,7,82.01034979270949,2
31,8,73.2445564390241,2
31,9,71.39981110044172,2
31,10,82.91000592900915,2
31,11,82.01034979270949,2
31,12,71.39981110044172,2
31,13,73.2445564390241,2
31,14,93.39369927858557,2
31,15,71.39981110044172,2
31,16,71.39981110044172,2
31,17,83.04239382420164,2
31,18,85.4136576703494,2
31,19,71.39981110044172,2
31,20,71.39981110044172,2
31,21,71.39981110044172,2
31,22,73.2445564390241,2
31,23,71.39981110044172,2
31,24,73.2445564390241,2
31,25,73.2445564390241,2
31,26,73.2445564390241,2
31,27,71.39981110044172,2
31,28,82.01034979270949,2
31,29,73.2445564390241,2
31,30,71.39981110044172,2
31,31,71.39981110044172,2
31,32,71.39981110044172,2
31,33,71.39981110044172,2
31,34,71.39981110044172,2
31,35,73.2445564390241,2
31,36,73.2445564390241,2
31,37,73.2445564390241,2
31,38,71.39981110044172,2
31,39,73.2445564390241,2
31,40,73.2445564390241,2
31,41,71.39981110044172,2
31,42,82.01034979270949,2
31,43,73.2445564390241,2
31,44,71.39981110044172,2
31,45,82.01034979270949,2
31,46,84.60095636325917,2
31,47,73.2445564390241,2
31,48,71.39981110044172,2
31,49,71.39981110044172,2
32,0,71.39981110044172,2
32,1,73.2445564390241,2
32,2,73.2445564390241,2
32,3,82.01034979270949,2
32,4,73.2445564390241,2
32,5,71.39981110044172,2
32,6,82.01034979270949,2
32,7,83.04239382420164,2
32,8,73.2445564390241,2
32,9,71.39981110044172,2
32,10,71.39981110044172,2
32,11,71.39981110044172,2
32,12,71.39981110044172,2
32,13,73.2445564390241,2
32,14,73.2445564390241,2
32,15,73.2445564390241,2
32,16,73.2445564390241,2
32,17,84.60095636325917,2
32,18,85.41365767034941,2
32,19,73.2445564390241,2
32,20,71.39981110044172,2
32,21,71.39981110044172,2
32,22,71.39981110044172,2
32,23,73.2445564390241,2
32,24,84.60095636325916,2
32,25,83.04239382420164,2
32,26,82.01034979270949,2
32,27,71.39981110044172,2
32,28,71.39981110044172,2
32,29,73.2445564390241,2
32,30,76.87325264195536,3
32,31,88.81391186162764,2
32,32,71.39981110044172,2
32,33,82.91000592900915,2
32,34,71.39981110044172,2
32,35,71.39981110044172,2
32,36,71.39981110044172,2
32,37,73.2445564390241,2
32,38,71.39981110044172,2
32,39,83.04239382420162,2
32,40,83.04239382420164,2
32,41,71.39981110044172,2
32,42,73.2445564390241,2
32,43,73.2445564390241,2
32,44,73.2445564390241,2
32,45,85.4136576703494,2
32,46,71.39981110044172,2
32,47,71.39981110044172,2
32,48,71.39981110044172,2
32,49,71.39981110044172,2
33,0,73.2445564390241,2
33,1,71.39981110044172,2
33,2,88.81391186162764,2
33,3,71.39981110044172,2
33,4,73.2445564390241,2
33,5,73.2445564390241,2
33,6,82.91000592900915,2
33,7,82.01034979270948,2
33,8,71.39981110044172,2
33,9,73.2445564390241,2
33,10,71.39981110044172,2
33,11,71.39981110044172,2
33,12,71.39981110044172,2
33,13,82.01034979270949,2
33,14,71.39981110044172,2
33,15,71.39981110044172,2
33,16,71.39981110044172,2
33,17,73.2445564390241,2
33,18,88.81391186162764,2
33,19,73.2445564390241,2
33,20,82.01034979270949,2
33,21,71.39981110044172,2
33,22,82.91000592900915,2
33,23,82.91000592900915,2
33,24,71.39981110044172,2
33,25,83.04239382420164,2
33,26,71.39981110044172,2
33,27,71.39981110044172,2
33,28,71.39981110044172,2
33,29,71.39981110044172,2
33,30,83.04239382420164,2
33,31,71.39981110044172,2
33,32,85.4136576703494,2
33,33,73.2445564390241,2
33,34,71.39981110044172,2
33,35,82.91000592900915,2
33,36,82.91000592900915,2
33,37,71.39981110044172,2
33,38,88.81391186162764,2
33,39,82.01034979270949,2
33,40,71.39981110044172,2
33,41,82.91000592900915,2
33,42,71.39981110044172,2
33,43,83.04239382420164,2
33,44,71.39981110044172,2
33,45,76.74640729926402,3
33,46,73.2445564390241,2
33,47,82.01034979270949,2
33,48,82.01034979270949,2
33,49,71.39981110044172,2
34,0,71.39981110044172,2
34,1,71.39981110044172,2
34,2,71.39981110044172,2
34,3,71.39981110044172,2
34,4,83.04239382420164,2
34,5,71.39981110044172,2
34,6,71.39981110044172,2
34,7,73.2445564390241,2
34,8,71.39981110044172,2
34,9,73.2445564390241,2
34,10,71.39981110044172,2
34,11,71.39981110044172,2
34,12,82.91000592900915,2
34,13,83.04239382420164,2
34,14,84.60095636325917,2
34,15,83.04239382420164,2
34,16,93.39369927858559,2
34,17,71.39981110044172,2
34,18,82.91000592900915,2
34,19,71.39981110044172,2
34,20,85.4136576703494,2
34,21,85.41365767034941,2
34,22,71.39981110044172,2
34,23,71.39981110044172,2
34,24,71.39981110044172,2
34,25,82.01034979270949,2
34,26,73.2445564390241,2
34,27,82.91000592900915,2
34,28,71.39981110044172,2
34,29,85.4136576703494,2
34,30,73.2445564390241,2
34,31,71.39981110044172,2
34,32,88.81391186162764,2
34,33,73.2445564390241,2
34,34,82.01034979270949,2
34,35,88.81391186162764,2
34,36,71.39981110044172,2
34,37,71.39981110044172,2
34,38,71.39981110044172,2
34,39,93.39369927858559,2
34,40,85.4136576703494,2
34,41,71.39981110044172,2
34,42,71.39981110044172,2
34,43,71.39981110044172,2
34,44,88.81391186162764,2
34,45,85.4136576703494,2
34,46,83.04239382420164,2
34,47,82.01034979270949,2
34,48,82.01034979270949,2
34,49,85.4136576703494,2
35,0,71.39981110044172,2
35,1,73.2445564390241,2
35,2,71.39981110044172,2
35,3,71.39981110044172,2
35,4,84.60095636325916,2
35,5,71.39981110044172,2
35,6,82.01034979270949,2
35,7,71.39981110044172,2
35,8,73.2445564390241,2
35,9,71.39981110044172,2
35,10,84.60095636325916,2
35,11,73.2445564390241,2
35,12,71.39981110044172,2
35,13,73.2445564390241,2
35,14,73.2445564390241,2
35,15,71.39981110044172,2
35,16,82.91000592900915,2
35,17,82.01034979270949,2
35,18,71.39981110044172,2
35,19,82.01034979270949,2
35,20,71.39981110044172,2
35,21,82.91000592900915,2
35,22,73.2445564390241,2
35,23,71.39981110044172,2
35,24,83.04239382420164,2
35,25,82.01034979270949,2
35,26,71.39981110044172,2
35,27,71.39981110044172,2
35,28,82.01034979270949,2
35,29,85.4136576703494,2
35,30,71.39981110044172,2
35,31,73.2445564390241,2
35,32,71.39981110044172,2
35,33,71.39981110044172,2
35,34,71.39981110044172,2
35,35,73.2445564390241,2
35,36,82.91000592900915,2
35,37,82.01034979270949,2
35,38,82.01034979270949,2
35,39,71.39981110044172,2
35,40,84.60095636325917,2
35,41,82.01034979270949,2
35,42,71.39981110044172,2
35,43,71.39981110044172,2
35,44,76.87325264195536,3
35,45,73.2445564390241,2
35,46,71.39981110044172,2
35,47,93.39369927858557,2
35,48,71.39981110044172,2
35,49,71.39981110044172,2
36,0,73.2445564390241,2
36,1,82.01034979270949,2
36,2,73.2445564390241,2
36,3,71.39981110044172,2
36,4,88.81391186162764,2
36,5,84.60095636325916,2
36,6,71.39981110044172,2
36,7,71.39981110044172,2
36,8,71.39981110044172,2
36,9,71.39981110044172,2
36,10,73.2445564390241,2
36,11,71.39981110044172,2
36,12,73.2445564390241,2
36,13,85.4136576703494,2
36,14,71.39981110044172,2
36,15,71.39981110044172,2
36,16,71.39981110044172,2
36,17,83.04239382420164,2
36,18,82.01034979270949,2
36,19,71.39981110044172,2
36,20,71.39981110044172,2
36,21,82.91000592900915,2
36,22,71.39981110044172,2
36,23,71.39981110044172,2
36,24,88.81391186162764,2
36,25,84.60095636325916,2
36,26,73.2445564390241,2
36,27,71.39981110044172,2
36,28,82.01034979270949,2
36,29,83.04239382420162,2
36,30,85.4136576703494,2
36,31,73.2445564390241,2
36,32,73.2445564390241,2
36,33,82.91000592900915,2
36,34,73.2445564390241,2
36,35,73.2445564390241,2
36,36,73.2445564390241,2
36,37,83.04239382420164,2
36,38,82.01034979270949,2
36,39,73.2445564390241,2
36,40,83.04239382420164,2
36,41,71.39981110044172,2
36,42,82.91000592900915,2
36,43,71.39981110044172,2
36,44,73.2445564390241,2
36,45,83.04239382420164,2
36,46,82.91000592900915,2
36,47,82.91000592900915,2
36,48,71.39981110044172,2
36,49,82.91000592900915,2
37,0,73.2445564390241,2
37,1,71.39981110044172,2
37,2,73.2445564390241,2
37,3,71.39981110044172,2
37,4,71.39981110044172,2
37,5,71.39981110044172,2
37,6,71.39981110044172,2
37,7,82.01034979270949,2
37,8,71.39981110044172,2
37,9,71.39981110044172,2
37,10,71.39981110044172,2
37,11,82.01034979270949,2
37,12,73.2445564390241,2
37,13,73.2445564390241,2
37,14,71.39981110044172,2
37,15,73.2445564390241,2
37,16,71.39981110044172,2
37,17,71.39981110044172,2
37,18,71.39981110044172,2
37,19,71.39981110044172,2
37,20,71.39981110044172,2
37,21,88.81391186162764,2
37,22,85.4136576703494,2
37,23,73.2445564390241,2
37,24,84.60095636325917,2
37,25,83.04239382420164,2
37,26,71.39981110044172,2
37,27,73.2445564390241,2
37,28,82.01034979270949,2
37,29,82.91000592900915,2
37,30,85.4136576703494,2
37,31,82.91000592900915,2
37,32,83.04239382420164,2
37,33,73.2445564390241,2
37,34,73.2445564390241,2
37,35,71.39981110044172,2
37,36,71.39981110044172,2
37,37,83.04239382420164,2
37,38,73.2445564390241,2
37,39,71.39981110044172,2
37,40,82.01034979270949,2
37,41,71.39981110044172,2
37,42,82.91000592900916,2
37,43,84.60095636325917,2
37,44,71.39981110044172,2
37,45,82.91000592900916,2
37,46,73.2445564390241,2
37,47,82.01034979270949,2
37,48,85.4136576703494,2
37,49,82.91000592900915,2
38,0,71.39981110044172,2
38,1,73.2445564390241,2
38,2,82.91000592900915,2
38,3,71.39981110044172,2
38,4,84.60095636325917,2
38,5,71.39981110044172,2
38,6,82.91000592900915,2
38,7,71.39981110044172,2
38,8,73.2445564390241,2
38,9,84.60095636325916,2
38,10,73.2445564390241,2
38,11,73.2445564390241,2
38,12,71.39981110044172,2
38,13,73.2445564390241,2
38,14,88.81391186162763,2
38,15,73.2445564390241,2
38,16,71.39981110044172,2
38,17,93.39369927858557,2
38,18,84.60095636325917,2
38,19,84.60095636325917,2
38,20,82.01034979270949,2
38,21,71.39981110044172,2
38,22,73.2445564390241,2
38,23,71.39981110044172,2
38,24,84.60095636325917,2
38,25,71.39981110044172,2
38,26,85.41365767034941,2
38,27,84.60095636325917,2
38,28,71.39981110044172,2
38,29,73.2445564390241,2
38,30,73.2445564390241,2
38,31,71.39981110044172,2
38,32,73.2445564390241,2
38,33,73.2445564390241,2
38,34,73.2445564390241,2
38,35,84.60095636325917,2
38,36,71.39981110044172,2
38,37,71.39981110044172,2
38,38,71.39981110044172,2
38,39,71.39981110044172,2
38,40,73.2445564390241,2
38,41,73.2445564390241,2
38,42,83.04239382420164,2
38,43,82.01034979270949,2
38,44,88.81391186162764,2
38,45,82.01034979270949,2
38,46,85.41365767034941,2
38,47,82.01034979270949,2
38,48,84.60095636325916,2
38,49,71.39981110044172,2
39,0,93.39369927858559,2
39,1,73.2445564390241,2
39,2,82.01034979270949,2
39,3,71.39981110044172,2
39,4,85.4136576703494,2
39,5,82.91000592900915,2
39,6,71.39981110044172,2
39,7,71.39981110044172,2
39,8,73.2445564390241,2
39,9,85.4136576703494,2
39,10,82.01034979270949,2
39,11,73.2445564390241,2
39,12,71.39981110044172,2
39,13,71.39981110044172,2
39,14,88.81391186162763,2
39,15,71.39981110044172,2
39,16,82.91000592900915,2
39,17,73.2445564390241,2
39,18,85.4136576703494,2
39,19,83.04239382420164,2
39,20,71.39981110044172,2
39,21,73.2445564390241,2
39,22,85.4136576703494,2
39,23,71.39981110044172,2
39,24,71.39981110044172,2
39,25,82.91000592900915,2
39,26,84.60095636325916,2
39,27,85.4136576703494,2
39,28,85.4136576703494,2
39,29,73.2445564390241,2
39,30,71.39981110044172,2
39,31,71.39981110044172,2
39,32,71.39981110044172,2
39,33,71.39981110044172,2
39,34,71.39981110044172,2
39,35,88.81391186162763,2
39,36,71.39981110044172,2
39,37,84.60095636325917,2
39,38,71.39981110044172,2
39,39,93.39369927858559,2
39,40,82.01034979270949,2
39,41,71.39981110044172,2
39,42,71.39981110044172,2
39,43,71.39981110044172,2
