iteration,archive_index,f1_distance,f2_vehicles
41,17,71.39981110044172,2
41,18,71.39981110044172,2
41,19,71.39981110044172,2
41,20,71.39981110044172,2
41,21,71.39981110044172,2
41,22,71.39981110044172,2
41,23,71.39981110044172,2
41,24,71.39981110044172,2
41,25,71.39981110044172,2
41,26,71.39981110044172,2
41,27,71.39981110044172,2
41,28,71.39981110044172,2
41,29,71.39981110044172,2
41,30,71.39981110044172,2
41,31,71.39981110044172,2
41,32,71.39981110044172,2
41,33,71.39981110044172,2
41,34,71.39981110044172,2
41,35,71.39981110044172,2
41,36,71.39981110044172,2
41,37,71.39981110044172,2
41,38,71.39981110044172,2
41,39,71.39981110044172,2
41,40,71.39981110044172,2
41,41,71.39981110044172,2
41,42,71.39981110044172,2
41,43,71.39981110044172,2
41,44,71.39981110044172,2
41,45,71.39981110044172,2
41,46,71.39981110044172,2
41,47,71.39981110044172,2
41,48,71.39981110044172,2
41,49,71.39981110044172,2
42,0,71.39981110044172,2
42,1,71.39981110044172,2
42,2,71.39981110044172,2
42,3,71.39981110044172,2
42,4,71.39981110044172,2
42,5,71.39981110044172,2
42,6,71.39981110044172,2
42,7,71.39981110044172,2
42,8,71.39981110044172,2
42,9,71.39981110044172,2
42,10,71.39981110044172,2
42,11,71.39981110044172,2
42,12,71.39981110044172,2
42,13,71.39981110044172,2
42,14,71.39981110044172,2
42,15,71.39981110044172,2
42,16,71.39981110044172,2
42,17,71.39981110044172,2
42,18,71.39981110044172,2
42,19,71.39981110044172,2
42,20,71.39981110044172,2
42,21,71.39981110044172,2
42,22,71.39981110044172,2
42,23,71.39981110044172,2
42,24,71.39981110044172,2
42,25,71.39981110044172,2
42,26,71.39981110044172,2
42,27,71.39981110044172,2
42,28,71.39981110044172,2
42,29,71.39981110044172,2
42,30,71.39981110044172,2
42,31,71.39981110044172,2
42,32,71.39981110044172,2
42,33,71.39981110044172,2
42,34,71.39981110044172,2
42,35,71.39981110044172,2
42,36,71.39981110044172,2
42,37,71.39981110044172,2
42,38,71.39981110044172,2
42,39,71.39981110044172,2
42,40,71.39981110044172,2
42,41,71.39981110044172,2
42,42,71.39981110044172,2
42,43,71.39981110044172,2
42,44,71.39981110044172,2
42,45,71.39981110044172,2
42,46,71.39981110044172,2
42,47,71.39981110044172,2
42,48,71.39981110044172,2
42,49,71.39981110044172,2
43,0,71.39981110044172,2
43,1,71.39981110044172,2
43,2,71.39981110044172,2
43,3,71.39981110044172,2
43,4,71.39981110044172,2
43,5,71.39981110044172,2
43,6,71.39981110044172,2
43,7,71.39981110044172,2
43,8,71.39981110044172,2
43,9,71.39981110044172,2
43,10,71.39981110044172,2
43,11,71.39981110044172,2
43,12,71.39981110044172,2
43,13,71.39981110044172,2
43,14,71.39981110044172,2
43,15,71.39981110044172,2
43,16,71.39981110044172,2
43,17,71.39981110044172,2
43,18,71.39981110044172,2
43,19,71.39981110044172,2
43,20,71.39981110044172,2
43,21,71.39981110044172,2
43,22,71.39981110044172,2
43,23,71.39981110044172,2
43,24,71.39981110044172,2
43,25,71.39981110044172,2
43,26,71.39981110044172,2
43,27,71.39981110044172,2
43,28,71.39981110044172,2
43,29,71.39981110044172,2
43,30,71.39981110044172,2
43,31,71.39981110044172,2
43,32,71.39981110044172,2
43,33,71.39981110044172,2
43,34,71.39981110044172,2
43,35,71.39981110044172,2
43,36,71.39981110044172,2
43,37,71.39981110044172,2
43,38,71.39981110044172,2
43,39,71.39981110044172,2
43,40,71.39981110044172,2
43,41,71.39981110044172,2
43,42,71.39981110044172,2
43,43,71.39981110044172,2
43,44,71.39981110044172,2
43,45,71.39981110044172,2
43,46,71.39981110044172,2
43,47,71.39981110044172,2
43,48,71.39981110044172,2
43,49,71.39981110044172,2
44,0,71.39981110044172,2
44,1,71.39981110044172,2
44,2,71.39981110044172,2
44,3,71.39981110044172,2
44,4,71.39981110044172,2
44,5,71.39981110044172,2
44,6,71.39981110044172,2
44,7,71.39981110044172,2
44,8,71.39981110044172,2
44,9,71.39981110044172,2
44,10,71.39981110044172,2
44,11,71.39981110044172,2
44,12,71.39981110044172,2
44,13,71.39981110044172,2
44,14,71.39981110044172,2
44,15,71.39981110044172,2
44,16,71.39981110044172,2
44,17,71.39981110044172,2
44,18,71.39981110044172,2
44,19,71.39981110044172,2
44,20,71.39981110044172,2
44,21,71.39981110044172,2
44,22,71.39981110044172,2
44,23,71.39981110044172,2
44,24,71.39981110044172,2
44,25,71.39981110044172,2
44,26,71.39981110044172,2
44,27,71.39981110044172,2
44,28,71.39981110044172,2
44,29,71.39981110044172,2
44,30,71.39981110044172,2
44,31,71.39981110044172,2
44,32,71.39981110044172,2
44,33,71.39981110044172,2
44,34,71.39981110044172,2
44,35,71.39981110044172,2
44,36,71.39981110044172,2
44,37,71.39981110044172,2
44,38,71.39981110044172,2
44,39,71.39981110044172,2
44,40,71.39981110044172,2
44,41,71.39981110044172,2
44,42,71.39981110044172,2
44,43,71.39981110044172,2
44,44,71.39981110044172,2
44,45,71.39981110044172,2
44,46,71.39981110044172,2
44,47,71.39981110044172,2
44,48,71.39981110044172,2
44,49,71.39981110044172,2
45,0,71.39981110044172,2
45,1,71.39981110044172,2
45,2,71.39981110044172,2
45,3,71.39981110044172,2
45,4,71.39981110044172,2
45,5,71.39981110044172,2
45,6,71.39981110044172,2
45,7,71.39981110044172,2
45,8,71.39981110044172,2
45,9,71.39981110044172,2
45,10,71.39981110044172,2
45,11,71.39981110044172,2
45,12,71.39981110044172,2
45,13,71.39981110044172,2
45,14,71.39981110044172,2
45,15,71.39981110044172,2
45,16,71.39981110044172,2
45,17,71.39981110044172,2
45,18,71.39981110044172,2
45,19,71.39981110044172,2
45,20,71.39981110044172,2
45,21,71.39981110044172,2
45,22,71.39981110044172,2
45,23,71.39981110044172,2
45,24,71.39981110044172,2
45,25,71.39981110044172,2
45,26,71.39981110044172,2
45,27,71.39981110044172,2
45,28,71.39981110044172,2
45,29,71.39981110044172,2
45,30,71.39981110044172,2
45,31,71.39981110044172,2
45,32,71.39981110044172,2
45,33,71.39981110044172,2
45,34,71.39981110044172,2
45,35,71.39981110044172,2
45,36,71.39981110044172,2
45,37,71.39981110044172,2
45,38,71.39981110044172,2
45,39,71.39981110044172,2
45,40,71.39981110044172,2
45,41,71.39981110044172,2
45,42,71.39981110044172,2
45,43,71.39981110044172,2
45,44,71.39981110044172,2
45,45,71.39981110044172,2
45,46,71.39981110044172,2
45,47,71.39981110044172,2
45,48,71.39981110044172,2
45,49,71.39981110044172,2
46,0,71.39981110044172,2
46,1,71.39981110044172,2
46,2,71.39981110044172,2
46,3,71.39981110044172,2
46,4,71.39981110044172,2
46,5,71.39981110044172,2
46,6,71.39981110044172,2
46,7,71.39981110044172,2
46,8,71.39981110044172,2
46,9,71.39981110044172,2
46,10,71.39981110044172,2
46,11,71.39981110044172,2
46,12,71.39981110044172,2
46,13,71.39981110044172,2
46,14,71.39981110044172,2
46,15,71.39981110044172,2
46,16,71.39981110044172,2
46,17,71.39981110044172,2
46,18,71.39981110044172,2
46,19,71.39981110044172,2
46,20,71.39981110044172,2
46,21,71.39981110044172,2
46,22,71.39981110044172,2
46,23,71.39981110044172,2
46,24,71.39981110044172,2
46,25,71.39981110044172,2
46,26,71.39981110044172,2
46,27,71.39981110044172,2
46,28,71.39981110044172,2
46,29,71.39981110044172,2
46,30,71.39981110044172,2
46,31,71.39981110044172,2
46,32,71.39981110044172,2
46,33,71.39981110044172,2
46,34,71.39981110044172,2
46,35,71.39981110044172,2
46,36,71.39981110044172,2
46,37,71.39981110044172,2
46,38,71.39981110044172,2
46,39,71.39981110044172,2
46,40,71.39981110044172,2
46,41,71.39981110044172,2
46,42,71.39981110044172,2
46,43,71.39981110044172,2
46,44,71.39981110044172,2
46,45,71.39981110044172,2
46,46,71.39981110044172,2
46,47,71.39981110044172,2
46,48,71.39981110044172,2
46,49,71.39981110044172,2
47,0,71.39981110044172,2
47,1,71.39981110044172,2
47,2,71.39981110044172,2
47,3,71.39981110044172,2
47,4,71.39981110044172,2
47,5,71.39981110044172,2
47,6,71.39981110044172,2
47,7,71.39981110044172,2
47,8,71.39981110044172,2
47,9,71.39981110044172,2
47,10,71.39981110044172,2
47,11,71.39981110044172,2
47,12,71.39981110044172,2
47,13,71.39981110044172,2
47,14,71.39981110044172,2
47,15,71.39981110044172,2
47,16,71.39981110044172,2
47,17,71.39981110044172,2
47,18,71.39981110044172,2
47,19,71.39981110044172,2
47,20,71.39981110044172,2
47,21,71.39981110044172,2
47,22,71.39981110044172,2
47,23,71.39981110044172,2
47,24,71.39981110044172,2
47,25,71.39981110044172,2
47,26,71.39981110044172,2
47,27,71.39981110044172,2
47,28,71.39981110044172,2
47,29,71.39981110044172,2
47,30,71.39981110044172,2
47,31,71.39981110044172,2
47,32,71.39981110044172,2
47,33,71.39981110044172,2
47,34,71.39981110044172,2
47,35,71.39981110044172,2
47,36,71.39981110044172,2
47,37,71.39981110044172,2
47,38,71.39981110044172,2
47,39,71.39981110044172,2
47,40,71.39981110044172,2
47,41,71.39981110044172,2
47,42,71.39981110044172,2
47,43,71.39981110044172,2
47,44,71.39981110044172,2
47,45,71.39981110044172,2
47,46,71.39981110044172,2
47,47,71.39981110044172,2
47,48,71.39981110044172,2
47,49,71.39981110044172,2
48,0,71.39981110044172,2
48,1,71.39981110044172,2
48,2,71.39981110044172,2
48,3,71.39981110044172,2
48,4,71.39981110044172,2
48,5,71.39981110044172,2
48,6,71.39981110044172,2
48,7,71.39981110044172,2
48,8,71.39981110044172,2
48,9,71.39981110044172,2
48,10,71.39981110044172,2
48,11,71.39981110044172,2
48,12,71.39981110044172,2
48,13,71.39981110044172,2
48,14,71.39981110044172,2
48,15,71.39981110044172,2
48,16,71.39981110044172,2
48,17,71.39981110044172,2
48,18,71.39981110044172,2
48,19,71.39981110044172,2
48,20,71.39981110044172,2
48,21,71.39981110044172,2
48,22,71.39981110044172,2
48,23,71.39981110044172,2
48,24,71.39981110044172,2
48,25,71.39981110044172,2
48,26,71.39981110044172,2
48,27,71.39981110044172,2
48,28,71.39981110044172,2
48,29,71.39981110044172,2
48,30,71.39981110044172,2
48,31,71.39981110044172,2
48,32,71.39981110044172,2
48,33,71.39981110044172,2
48,34,71.39981110044172,2
48,35,71.39981110044172,2
48,36,71.39981110044172,2
48,37,71.39981110044172,2
48,38,71.39981110044172,2
48,39,71.39981110044172,2
48,40,71.39981110044172,2
48,41,71.39981110044172,2
48,42,71.39981110044172,2
48,43,71.39981110044172,2
48,44,71.39981110044172,2
48,45,71.39981110044172,2
48,46,71.39981110044172,2
48,47,71.39981110044172,2
48,48,71.39981110044172,2
48,49,71.39981110044172,2
49,0,71.39981110044172,2
49,1,71.39981110044172,2
49,2,71.39981110044172,2
49,3,71.39981110044172,2
49,4,71.39981110044172,2
49,5,71.39981110044172,2
49,6,71.39981110044172,2
49,7,71.39981110044172,2
49,8,71.39981110044172,2
49,9,71.39981110044172,2
49,10,71.39981110044172,2
49,11,71.39981110044172,2
49,12,71.39981110044172,2
49,13,71.39981110044172,2
49,14,71.39981110044172,2
49,15,71.39981110044172,2
49,16,71.39981110044172,2
49,17,71.39981110044172,2
49,18,71.39981110044172,2
49,19,71.39981110044172,2
49,20,71.39981110044172,2
49,21,71.39981110044172,2
49,22,71.39981110044172,2
49,23,71.39981110044172,2
49,24,71.39981110044172,2
49,25,71.39981110044172,2
49,26,71.39981110044172,2
49,27,71.39981110044172,2
49,28,71.39981110044172,2
49,29,71.39981110044172,2
49,30,71.39981110044172,2
49,31,71.39981110044172,2
49,32,71.39981110044172,2
49,33,71.39981110044172,2
49,34,71.39981110044172,2
49,35,71.39981110044172,2
49,36,71.39981110044172,2
49,37,71.39981110044172,2
49,38,71.39981110044172,2
49,39,71.39981110044172,2
49,40,71.39981110044172,2
49,41,71.39981110044172,2
49,42,71.39981110044172,2
49,43,71.39981110044172,2
49,44,71.39981110044172,2
49,45,71.39981110044172,2
49,46,71.39981110044172,2
49,47,71.39981110044172,2
49,48,71.39981110044172,2
49,49,71.39981110044172,2
50,0,71.39981110044172,2
50,1,71.39981110044172,2
50,2,71.39981110044172,2
50,3,71.39981110044172,2
50,4,71.39981110044172,2
50,5,71.39981110044172,2
50,6,71.39981110044172,2
50,7,71.39981110044172,2
50,8,71.39981110044172,2
50,9,71.39981110044172,2
50,10,71.39981110044172,2
50,11,71.39981110044172,2
50,12,71.39981110044172,2
50,13,71.39981110044172,2
50,14,71.39981110044172,2
50,15,71.39981110044172,2
50,16,71.39981110044172,2
50,17,71.39981110044172,2
50,18,71.39981110044172,2
50,19,71.39981110044172,2
50,20,71.39981110044172,2
50,21,71.39981110044172,2
50,22,71.39981110044172,2
50,23,71.39981110044172,2
50,24,71.39981110044172,2
50,25,71.39981110044172,2
50,26,71.39981110044172,2
50,27,71.39981110044172,2
50,28,71.39981110044172,2
50,29,71.39981110044172,2
50,30,71.39981110044172,2
50,31,71.39981110044172,2
50,32,71.39981110044172,2
50,33,71.39981110044172,2
50,34,71.39981110044172,2
50,35,71.39981110044172,2
50,36,71.39981110044172,2
50,37,71.39981110044172,2
50,38,71.39981110044172,2
50,39,71.39981110044172,2
50,40,71.39981110044172,2
50,41,71.39981110044172,2
50,42,71.39981110044172,2
50,43,71.39981110044172,2
50,44,71.39981110044172,2
50,45,71.39981110044172,2
50,46,71.39981110044172,2
50,47,71.39981110044172,2
50,48,71.39981110044172,2
50,49,71.39981110044172,2
51,0,71.39981110044172,2
51,1,71.39981110044172,2
51,2,71.39981110044172,2
51,3,71.39981110044172,2
51,4,71.39981110044172,2
51,5,71.39981110044172,2
51,6,71.39981110044172,2
51,7,71.39981110044172,2
51,8,71.39981110044172,2
51,9,71.39981110044172,2
51,10,71.39981110044172,2
51,11,71.39981110044172,2
51,12,71.39981110044172,2
51,13,71.39981110044172,2
51,14,71.39981110044172,2
51,15,71.39981110044172,2
51,16,71.39981110044172,2
51,17,71.39981110044172,2
51,18,71.39981110044172,2
51,19,71.39981110044172,2
51,20,71.39981110044172,2
51,21,71.39981110044172,2
51,22,71.39981110044172,2
51,23,71.39981110044172,2
51,24,71.39981110044172,2
51,25,71.39981110044172,2
51,26,71.39981110044172,2
51,27,71.39981110044172,2
51,28,71.39981110044172,2
51,29,71.39981110044172,2
51,30,71.39981110044172,2
51,31,71.39981110044172,2
51,32,71.39981110044172,2
51,33,71.39981110044172,2
51,34,71.39981110044172,2
51,35,71.39981110044172,2
51,36,71.39981110044172,2
51,37,71.39981110044172,2
51,38,71.39981110044172,2
51,39,71.39981110044172,2
51,40,71.39981110044172,2
51,41,71.39981110044172,2
51,42,71.39981110044172,2
51,43,71.39981110044172,2
51,44,71.39981110044172,2
51,45,71.39981110044172,2
51,46,71.39981110044172,2
51,47,71.39981110044172,2
51,48,71.39981110044172,2
51,49,71.39981110044172,2
52,0,71.39981110044172,2
52,1,71.39981110044172,2
52,2,71.39981110044172,2
52,3,71.39981110044172,2
52,4,71.39981110044172,2
52,5,71.39981110044172,2
52,6,71.39981110044172,2
52,7,71.39981110044172,2
52,8,71.39981110044172,2
52,9,71.39981110044172,2
52,10,71.39981110044172,2
52,11,71.39981110044172,2
52,12,71.39981110044172,2
52,13,71.39981110044172,2
52,14,71.39981110044172,2
52,15,71.39981110044172,2
52,16,71.39981110044172,2
52,17,71.39981110044172,2
52,18,71.39981110044172,2
52,19,71.39981110044172,2
52,20,71.39981110044172,2
52,21,71.39981110044172,2
52,22,71.39981110044172,2
52,23,71.39981110044172,2
52,24,71.39981110044172,2
52,25,71.39981110044172,2
52,26,71.39981110044172,2
52,27,71.39981110044172,2
52,28,71.39981110044172,2
52,29,71.39981110044172,2
52,30,71.39981110044172,2
52,31,71.39981110044172,2
52,32,71.39981110044172,2
52,33,71.39981110044172,2
52,34,71.39981110044172,2
52,35,71.39981110044172,2
52,36,71.39981110044172,2
52,37,71.39981110044172,2
52,38,71.39981110044172,2
52,39,71.39981110044172,2
52,40,71.39981110044172,2
52,41,71.39981110044172,2
52,42,71.39981110044172,2
52,43,71.39981110044172,2
52,44,71.39981110044172,2
52,45,71.39981110044172,2
52,46,71.39981110044172,2
52,47,71.39981110044172,2
52,48,71.39981110044172,2
52,49,71.39981110044172,2
53,0,71.39981110044172,2
53,1,71.39981110044172,2
53,2,71.39981110044172,2
53,3,71.39981110044172,2
53,4,71.39981110044172,2
53,5,71.39981110044172,2
53,6,71.39981110044172,2
53,7,71.39981110044172,2
53,8,71.39981110044172,2
53,9,71.39981110044172,2
53,10,71.39981110044172,2
53,11,71.39981110044172,2
53,12,71.39981110044172,2
53,13,71.39981110044172,2
53,14,71.39981110044172,2
53,15,71.39981110044172,2
53,16,71.39981110044172,2
53,17,71.39981110044172,2
53,18,71.39981110044172,2
53,19,71.39981110044172,2
53,20,71.39981110044172,2
53,21,71.39981110044172,2
53,22,71.39981110044172,2
53,23,71.39981110044172,2
53,24,71.39981110044172,2
53,25,71.39981110044172,2
53,26,71.39981110044172,2
53,27,71.39981110044172,2
53,28,71.39981110044172,2
53,29,71.39981110044172,2
53,30,71.39981110044172,2
53,31,71.39981110044172,2
53,32,71.39981110044172,2
53,33,71.39981110044172,2
53,34,71.39981110044172,2
53,35,71.39981110044172,2
53,36,71.39981110044172,2
53,37,71.39981110044172,2
53,38,71.39981110044172,2
53,39,71.39981110044172,2
53,40,71.39981110044172,2
53,41,71.39981110044172,2
53,42,71.39981110044172,2
53,43,71.39981110044172,2
53,44,71.39981110044172,2
53,45,71.39981110044172,2
53,46,71.39981110044172,2
53,47,71.39981110044172,2
53,48,71.39981110044172,2
53,49,71.39981110044172,2
54,0,71.39981110044172,2
54,1,71.39981110044172,2
54,2,71.39981110044172,2
54,3,71.39981110044172,2
54,4,71.39981110044172,2
54,5,71.39981110044172,2
54,6,71.39981110044172,2
54,7,71.39981110044172,2
54,8,71.39981110044172,2
54,9,71.39981110044172,2
54,10,71.39981110044172,2
54,11,71.39981110044172,2
54,12,71.39981110044172,2
54,13,71.39981110044172,2
54,14,71.39981110044172,2
54,15,71.39981110044172,2
54,16,71.39981110044172,2
54,17,71.39981110044172,2
54,18,71.39981110044172,2
54,19,71.39981110044172,2
54,20,71.39981110044172,2
54,21,71.39981110044172,2
54,22,71.39981110044172,2
54,23,71.39981110044172,2
54,24,71.39981110044172,2
54,25,71.39981110044172,2
54,26,71.39981110044172,2
54,27,71.39981110044172,2
54,28,71.39981110044172,2
54,29,71.39981110044172,2
54,30,71.39981110044172,2
54,31,71.39981110044172,2
54,32,71.39981110044172,2
54,33,71.39981110044172,2
54,34,71.39981110044172,2
54,35,71.39981110044172,2
54,36,71.39981110044172,2
54,37,71.39981110044172,2
54,38,71.39981110044172,2
54,39,71.39981110044172,2
54,40,71.39981110044172,2
54,41,71.39981110044172,2
54,42,71.39981110044172,2
54,43,71.39981110044172,2
54,44,71.39981110044172,2
54,45,71.39981110044172,2
54,46,71.39981110044172,2
54,47,71.39981110044172,2
54,48,71.39981110044172,2
54,49,71.39981110044172,2
55,0,71.39981110044172,2
55,1,71.39981110044172,2
55,2,71.39981110044172,2
55,3,71.39981110044172,2
55,4,71.39981110044172,2
55,5,71.39981110044172,2
55,6,71.39981110044172,2
55,7,71.39981110044172,2
55,8,71.39981110044172,2
55,9,71.39981110044172,2
55,10,71.39981110044172,2
55,11,71.39981110044172,2
55,12,71.39981110044172,2
55,13,71.39981110044172,2
55,14,71.39981110044172,2
55,15,71.39981110044172,2
55,16,71.39981110044172,2
55,17,71.39981110044172,2
55,18,71.39981110044172,2
55,19,71.39981110044172,2
55,20,71.39981110044172,2
55,21,71.39981110044172,2
55,22,71.39981110044172,2
55,23,71.39981110044172,2
55,24,71.39981110044172,2
55,25,71.39981110044172,2
55,26,71.39981110044172,2
55,27,71.39981110044172,2
55,28,71.39981110044172,2
55,29,71.39981110044172,2
55,30,71.39981110044172,2
55,31,71.39981110044172,2
55,32,71.39981110044172,2
55,33,71.39981110044172,2
55,34,71.39981110044172,2
55,35,71.39981110044172,2
55,36,71.39981110044172,2
55,37,71.39981110044172,2
55,38,71.39981110044172,2
55,39,71.39981110044172,2
55,40,71.39981110044172,2
55,41,71.39981110044172,2
55,42,71.39981110044172,2
55,43,71.39981110044172,2
55,44,71.39981110044172,2
55,45,71.39981110044172,2
55,46,71.39981110044172,2
55,47,71.39981110044172,2
55,48,71.39981110044172,2
55,49,71.39981110044172,2
56,0,71.39981110044172,2
56,1,71.39981110044172,2
56,2,71.39981110044172,2
56,3,71.39981110044172,2
56,4,71.39981110044172,2
56,5,71.39981110044172,2
56,6,71.39981110044172,2
56,7,71.39981110044172,2
56,8,71.39981110044172,2
56,9,71.39981110044172,2
56,10,71.39981110044172,2
56,11,71.39981110044172,2
56,12,71.39981110044172,2
56,13,71.39981110044172,2
56,14,71.39981110044172,2
56,15,71.39981110044172,2
56,16,71.39981110044172,2
56,17,71.39981110044172,2
56,18,71.39981110044172,2
56,19,71.39981110044172,2
56,20,71.39981110044172,2
56,21,71.39981110044172,2
56,22,71.39981110044172,2
56,23,71.39981110044172,2
56,24,71.39981110044172,2
56,25,71.39981110044172,2
56,26,71.39981110044172,2
56,27,71.39981110044172,2
56,28,71.39981110044172,2
56,29,71.39981110044172,2
56,30,71.39981110044172,2
56,31,71.39981110044172,2
56,32,71.39981110044172,2
56,33,71.39981110044172,2
56,34,71.39981110044172,2
56,35,71.39981110044172,2
56,36,71.39981110044172,2
56,37,71.39981110044172,2
56,38,71.39981110044172,2
56,39,71.39981110044172,2
56,40,71.39981110044172,2
56,41,71.39981110044172,2
56,42,71.39981110044172,2
56,43,71.39981110044172,2
56,44,71.39981110044172,2
56,45,71.39981110044172,2
56,46,71.39981110044172,2
56,47,71.39981110044172,2
56,48,71.39981110044172,2
56,49,71.39981110044172,2
57,0,71.39981110044172,2
57,1,71.39981110044172,2
57,2,71.39981110044172,2
57,3,71.39981110044172,2
57,4,71.39981110044172,2
57,5,71.39981110044172,2
57,6,71.39981110044172,2
57,7,71.39981110044172,2
57,8,71.39981110044172,2
57,9,71.39981110044172,2
57,10,71.39981110044172,2
57,11,71.39981110044172,2
57,12,71.39981110044172,2
57,13,71.39981110044172,2
57,14,71.39981110044172,2
57,15,71.39981110044172,2
57,16,71.39981110044172,2
57,17,71.39981110044172,2
57,18,71.39981110044172,2
57,19,71.39981110044172,2
57,20,71.39981110044172,2
57,21,71.39981110044172,2
57,22,71.39981110044172,2
57,23,71.39981110044172,2
57,24,71.39981110044172,2
57,25,71.39981110044172,2
57,26,71.39981110044172,2
57,27,71.39981110044172,2
57,28,71.39981110044172,2
57,29,71.39981110044172,2
57,30,71.39981110044172,2
57,31,71.39981110044172,2
57,32,71.39981110044172,2
57,33,71.39981110044172,2
57,34,71.39981110044172,2
57,35,71.39981110044172,2
57,36,71.39981110044172,2
57,37,71.39981110044172,2
57,38,71.39981110044172,2
57,39,71.39981110044172,2
57,40,71.39981110044172,2
57,41,71.39981110044172,2
57,42,71.39981110044172,2
57,43,71.39981110044172,2
57,44,71.39981110044172,2
57,45,71.39981110044172,2
57,46,71.39981110044172,2
57,47,71.39981110044172,2
57,48,71.39981110044172,2
57,49,71.39981110044172,2
58,0,71.39981110044172,2
58,1,71.39981110044172,2
58,2,71.39981110044172,2
58,3,71.39981110044172,2
58,4,71.39981110044172,2
58,5,71.39981110044172,2
58,6,71.39981110044172,2
58,7,71.39981110044172,2
58,8,71.39981110044172,2
58,9,71.39981110044172,2
58,10,71.39981110044172,2
58,11,71.39981110044172,2
58,12,71.39981110044172,2
58,13,71.39981110044172,2
58,14,71.39981110044172,2
58,15,71.39981110044172,2
58,16,71.39981110044172,2
58,17,71.39981110044172,2
58,18,71.39981110044172,2
58,19,71.39981110044172,2
58,20,71.39981110044172,2
58,21,71.39981110044172,2
58,22,71.39981110044172,2
58,23,71.39981110044172,2
58,24,71.39981110044172,2
58,25,71.39981110044172,2
58,26,71.39981110044172,2
58,27,71.39981110044172,2
58,28,71.39981110044172,2
58,29,71.39981110044172,2
58,30,71.39981110044172,2
58,31,71.39981110044172,2
58,32,71.39981110044172,2
58,33,71.39981110044172,2
58,34,71.39981110044172,2
58,35,71.39981110044172,2
58,36,71.39981110044172,2
58,37,71.39981110044172,2
58,38,71.39981110044172,2
58,39,71.39981110044172,2
58,40,71.39981110044172,2
58,41,71.39981110044172,2
58,42,71.39981110044172,2
58,43,71.39981110044172,2
58,44,71.39981110044172,2
58,45,71.39981110044172,2
58,46,71.39981110044172,2
58,47,71.39981110044172,2
58,48,71.39981110044172,2
58,49,71.39981110044172,2
59,0,71.39981110044172,2
59,1,71.39981110044172,2
59,2,71.39981110044172,2
59,3,71.39981110044172,2
59,4,71.39981110044172,2
59,5,71.39981110044172,2
59,6,71.39981110044172,2
59,7,71.39981110044172,2
59,8,71.39981110044172,2
59,9,71.39981110044172,2
59,10,71.39981110044172,2
59,11,71.39981110044172,2
59,12,71.39981110044172,2
59,13,71.39981110044172,2
59,14,71.39981110044172,2
59,15,71.39981110044172,2
59,16,71.39981110044172,2
59,17,71.39981110044172,2
59,18,71.39981110044172,2
59,19,71.39981110044172,2
59,20,71.39981110044172,2
59,21,71.39981110044172,2
59,22,71.39981110044172,2
59,23,71.39981110044172,2
59,24,71.39981110044172,2
59,25,71.39981110044172,2
59,26,71.39981110044172,2
59,27,71.39981110044172,2
59,28,71.39981110044172,2
59,29,71.39981110044172,2
59,30,71.39981110044172,2
59,31,71.39981110044172,2
59,32,71.39981110044172,2
59,33,71.39981110044172,2
59,34,71.39981110044172,2
59,35,71.39981110044172,2
59,36,71.39981110044172,2
59,37,71.39981110044172,2
59,38,71.39981110044172,2
59,39,71.39981110044172,2
59,40,71.39981110044172,2
59,41,71.39981110044172,2
59,42,71.39981110044172,2
59,43,71.39981110044172,2
59,44,71.39981110044172,2
59,45,71.39981110044172,2
59,46,71.39981110044172,2
59,47,71.39981110044172,2
59,48,71.39981110044172,2
59,49,71.39981110044172,2
60,0,71.39981110044172,2
60,1,71.39981110044172,2
60,2,71.39981110044172,2
60,3,71.39981110044172,2
60,4,71.39981110044172,2
60,5,71.39981110044172,2
60,6,71.39981110044172,2
60,7,71.39981110044172,2
60,8,71.39981110044172,2
60,9,71.39981110044172,2
60,10,71.39981110044172,2
60,11,71.39981110044172,2
60,12,71.39981110044172,2
60,13,71.39981110044172,2
60,14,71.39981110044172,2
60,15,71.39981110044172,2
60,16,71.39981110044172,2
60,17,71.39981110044172,2
60,18,71.39981110044172,2
60,19,71.39981110044172,2
60,20,71.39981110044172,2
60,21,71.39981110044172,2
60,22,71.39981110044172,2
60,23,71.39981110044172,2
60,24,71.39981110044172,2
60,25,71.39981110044172,2
60,26,71.39981110044172,2
60,27,71.39981110044172,2
60,28,71.39981110044172,2
60,29,71.39981110044172,2
60,30,71.39981110044172,2
60,31,71.39981110044172,2
60,32,71.39981110044172,2
60,33,71.39981110044172,2
60,34,71.39981110044172,2
60,35,71.39981110044172,2
60,36,71.39981110044172,2
60,37,71.39981110044172,2
60,38,71.39981110044172,2
60,39,71.39981110044172,2
60,40,71.39981110044172,2
60,41,71.39981110044172,2
60,42,71.39981110044172,2
60,43,71.39981110044172,2
60,44,71.39981110044172,2
60,45,71.39981110044172,2
60,46,71.39981110044172,2
60,47,71.39981110044172,2
60,48,71.39981110044172,2
60,49,71.39981110044172,2
61,0,71.39981110044172,2
61,1,71.39981110044172,2
61,2,71.39981110044172,2
61,3,71.39981110044172,2
61,4,71.39981110044172,2
61,5,71.39981110044172,2
61,6,71.39981110044172,2
61,7,71.39981110044172,2
61,8,71.39981110044172,2
61,9,71.39981110044172,2
61,10,71.39981110044172,2
61,11,71.39981110044172,2
61,12,71.39981110044172,2
61,13,71.39981110044172,2
61,14,71.39981110044172,2
