instance,dod,edod_target,edod_realised,seed,n_edges_blocked,n_triggered_edges,enabled_stages,wall_time_total_s,reroute_time_total_s,reroute_time_s1_s,reroute_time_s2_s,reroute_time_s3_s,reroute_avg_s1_s,reroute_avg_s2_s,reroute_avg_s3_s,reroute_avg_total_s,cost_static,cost_dynamic,cost_degradation_pct,wasted_distance,total_execution_time_min,reroute_count,reroutes_s1,reroutes_s2,reroutes_s3,utilisation_s1_pct,utilisation_s2_pct,utilisation_s3_pct,unserved_count,unserved_rate_pct,total_customers,unserved_stage3_fallback,capacity_violations,capacity_excess_pct,duration_violations,duration_excess_pct,fully_feasible,feasible_hard,feasible_soft,operation_verdict
p16,0.2,0.5,0.7052,42,28,11,"[1, 2, 3]",0.2398,0.205643,0.002493,0.005643,0.196684,0.000831,0.005643,0.028098,0.018695,2759.655121145938,3157.8416598538906,14.42885147701379,214.10447378299523,279.65080951138157,11,3,1,7,27.27,9.09,63.64,0,0.0,160,0,0,0.0,8,23.61,False,True,False,UNKNOWN
p16,0.2,0.5,0.4908,153,28,19,"[1, 2, 3]",0.5882,0.552862,0.004962,0.012505,0.535031,0.001241,0.012505,0.038216,0.029098,2759.655121145938,3227.8818802585192,16.966857761492722,26.515728752538095,252.78291257957628,19,4,1,14,21.05,5.26,73.68,0,0.0,160,0,4,14.17,9,14.41,False,True,False,UNKNOWN
p16,0.2,0.5,0.3278,264,28,17,"[1, 2, 3]",0.4458,0.412947,0.014817,0.007058,0.390376,0.001852,0.007058,0.048797,0.024291,2759.655121145938,3191.8740888102793,15.662064594682523,120.9044737829953,272.00058016357434,17,8,1,8,47.06,5.88,47.06,0,0.0,160,0,3,2.78,7,18.74,False,True,False,UNKNOWN
p16,0.2,0.5,0.4983,375,28,15,"[1, 2, 3]",0.4332,0.399701,0.002509,0.013864,0.3828,0.000502,0.013864,0.042533,0.026647,2759.655121145938,3222.5052548044446,16.772028146267395,0.0,244.442002306101,15,5,1,9,33.33,6.67,60.0,0,0.0,160,0,2,5.0,7,13.2,False,True,False,UNKNOWN
p16,0.2,0.5,0.7696,486,28,11,"[1, 2, 3]",0.2611,0.229792,0.002508,0.018498,0.207962,0.000836,0.018498,0.029709,0.02089,2759.655121145938,3088.690005505995,11.923043638272674,404.27186257614295,304.07951701727313,11,3,1,7,27.27,9.09,63.64,0,0.0,160,0,0,0.0,9,25.38,False,True,False,UNKNOWN
p16,0.2,0.75,0.9865,42,28,7,"[1, 2, 3]",0.111,0.07769,0.001564,0.011713,0.063571,0.000521,0.005857,0.031785,0.011099,2759.655121145938,2919.143690684703,5.779293518116772,4.515728752538109,222.33345472033855,7,3,2,2,42.86,28.57,28.57,0,0.0,160,0,1,3.33,2,7.37,False,True,False,UNKNOWN
p16,0.2,0.75,0.8093,153,28,13,"[1, 2, 3]",0.255,0.22096,0.003581,0.008744,0.208124,0.000895,0.008744,0.026016,0.016997,2759.655121145938,3183.7346797297578,15.36712161365011,298.71457505076194,271.3713612063389,13,4,1,8,30.77,7.69,61.54,0,0.0,160,0,1,8.33,9,25.55,False,True,False,UNKNOWN
p16,0.2,0.75,0.6121,264,28,13,"[1, 2, 3]",0.3496,0.315809,0.003938,0.0,0.311085,0.000985,0.0,0.034565,0.024293,2759.655121145938,3280.0709066036634,18.858000823002268,286.3359312880715,317.7799807943728,13,4,0,9,30.77,0.0,69.23,0,0.0,160,0,2,2.5,9,27.44,False,True,False,UNKNOWN
p16,0.2,0.75,0.7337,375,28,14,"[1, 2, 3]",0.212,0.179996,0.004679,0.008831,0.165749,0.000585,0.008831,0.03315,0.012857,2759.655121145938,3089.623387291201,11.95686604521237,102.2415587728429,254.5623261899998,14,8,1,5,57.14,7.14,35.71,0,0.0,160,0,1,10.0,6,18.09,False,True,False,UNKNOWN
p16,0.2,0.75,0.8182,486,28,11,"[1, 2, 3]",0.2591,0.222176,0.002584,0.0,0.218954,0.000517,0.0,0.036492,0.020198,2759.655121145938,3137.0641272060275,13.675948243249008,37.978643762690496,241.94173437483136,11,5,0,6,45.45,0.0,54.55,0,0.0,160,0,3,6.67,8,9.14,False,True,False,UNKNOWN
p16,0.4,0.25,0.2918,42,57,41,"[1, 2, 3]",1.377,1.341786,0.01363,0.0,1.327437,0.001136,0.0,0.045774,0.032726,2759.655121145938,3800.1283731711715,37.703017455064455,54.8101012677667,301.27560602973676,41,12,0,29,29.27,0.0,70.73,0,0.0,160,0,4,10.42,15,22.04,False,True,False,UNKNOWN
p16,0.4,0.25,0.3116,153,57,41,"[1, 2, 3]",1.1956,1.158808,0.016227,0.019191,1.122718,0.001082,0.019191,0.044909,0.028264,2759.655121145938,3586.3615816722395,29.95687592234402,16.662915010152382,281.9348530673794,41,15,1,25,36.59,2.44,60.98,0,0.0,160,0,2,5.0,12,17.91,False,True,False,UNKNOWN
p16,0.4,0.25,0.1955,264,57,39,"[1, 2, 3]",1.1998,1.164406,0.023341,0.016061,1.124127,0.001667,0.016061,0.046839,0.029857,2759.655121145938,3702.8284677187507,34.17721799168741,0.0,346.16948159039276,39,14,1,24,35.9,2.56,61.54,0,0.0,160,0,4,8.75,13,20.99,False,True,False,UNKNOWN
p16,0.4,0.25,0.266,375,57,36,"[1, 2, 3]",1.3606,1.320048,0.006695,0.0,1.312552,0.001674,0.0,0.041017,0.036668,2759.655121145938,3587.847398896114,30.01071660745317,70.01010126776667,275.42607146317965,36,4,0,32,11.11,0.0,88.89,0,0.0,160,0,3,7.22,14,17.56,False,True,False,UNKNOWN
p16,0.4,0.25,0.3421,486,57,37,"[1, 2, 3]",0.9882,0.954227,0.009794,0.045089,0.898607,0.001088,0.022545,0.034562,0.02579,2759.655121145938,3657.453338664277,32.532986119857284,52.92583002030477,305.1615530295805,37,9,2,26,24.32,5.41,70.27,0,0.0,160,0,5,7.33,15,17.39,False,True,False,UNKNOWN
p16,0.4,0.5,0.5336,42,57,29,"[1, 2, 3]",0.6598,0.625188,0.011667,0.007344,0.605238,0.001167,0.007344,0.033624,0.021558,2759.655121145938,3633.041717309339,31.648396550389602,37.66291501015239,284.91549404533225,29,10,1,18,34.48,3.45,62.07,0,0.0,160,0,2,5.0,13,18.67,False,True,False,UNKNOWN
p16,0.4,0.5,0.5517,153,57,32,"[1, 2, 3]",0.8166,0.792747,0.008182,0.00443,0.779213,0.001023,0.00443,0.033879,0.024773,2759.655121145938,3538.5226357151987,28.22336416609327,53.547186257614285,270.4236540006641,32,8,1,23,25.0,3.12,71.88,0,0.0,160,0,2,20.83,11,20.76,False,True,False,UNKNOWN
p16,0.4,0.5,0.4521,264,57,37,"[1, 2, 3]",0.8146,0.780324,0.01106,0.011144,0.757381,0.000922,0.011144,0.031558,0.02109,2759.655121145938,3633.7362087669144,31.67356242898992,74.01010126776669,287.7722311482353,37,12,1,24,32.43,2.7,64.86,0,0.0,160,0,4,6.25,12,22.32,False,True,False,UNKNOWN
p16,0.4,0.5,0.4562,375,57,35,"[1, 2, 3]",0.8934,0.860504,0.004851,0.043562,0.811236,0.000808,0.021781,0.030046,0.024586,2759.655121145938,3494.8913464787174,26.64232279240294,33.6314575050762,266.17279063100796,35,6,2,27,17.14,5.71,77.14,0,0.0,160,0,3,5.56,13,15.59,False,True,False,UNKNOWN
p16,0.4,0.5,0.6564,486,57,28,"[1, 2, 3]",0.5381,0.504732,0.006092,0.02097,0.476762,0.000762,0.00699,0.028045,0.018026,2759.655121145938,3580.4266731312077,29.74181613115652,302.3830040907673,332.18201377633966,28,8,3,17,28.57,10.71,60.71,0,0.0,160,0,3,12.78,14,25.34,False,True,False,UNKNOWN
p16,0.4,0.75,0.903,42,57,22,"[1, 2, 3]",0.3081,0.272779,0.005994,0.016802,0.248894,0.000749,0.005601,0.022627,0.012399,2759.655121145938,3343.869122037854,21.16981924354819,232.972092036406,274.44378535141914,22,8,3,11,36.36,13.64,50.0,0,0.0,160,0,0,0.0,12,20.58,False,True,False,UNKNOWN
p16,0.4,0.75,0.8089,153,57,25,"[1, 2, 3]",0.4628,0.426377,0.004147,0.025978,0.395175,0.000691,0.006495,0.026345,0.017055,2759.655121145938,3577.177268188641,29.62406935484131,144.75728752538097,269.5741732923815,25,6,4,15,24.0,16.0,60.0,0,0.0,160,0,1,6.67,13,22.37,False,True,False,UNKNOWN
p16,0.4,0.75,0.5837,264,57,31,"[1, 2, 3]",0.6182,0.586521,0.005003,0.057498,0.523095,0.000715,0.014374,0.026155,0.01892,2759.655121145938,3603.1928489144652,30.566780656934068,367.74603255583816,316.6503572755515,31,7,4,20,22.58,12.9,64.52,0,0.0,160,0,2,3.33,13,31.17,False,True,False,UNKNOWN
p16,0.4,0.75,0.6857,375,57,30,"[1, 2, 3]",0.6451,0.611499,0.005325,0.0,0.605322,0.000592,0.0,0.028825,0.020383,2759.655121145938,3509.0472986571617,27.155283708061344,130.3359312880715,260.3272384154145,30,9,0,21,30.0,0.0,70.0,0,0.0,160,0,1,11.67,11,25.19,False,True,False,UNKNOWN
p16,0.4,0.75,0.7979,486,57,25,"[1, 2, 3]",0.4962,0.463394,0.001646,0.004832,0.455975,0.000411,0.004832,0.022799,0.018536,2759.655121145938,3380.80434916549,22.508219351758033,185.38759132868105,281.31046298790704,25,4,1,20,16.0,4.0,80.0,0,0.0,160,0,3,13.33,11,21.04,False,True,False,UNKNOWN
p17,0.05,0.25,0.2482,42,7,6,"[1, 2, 3]",0.1292,0.098289,0.006239,0.015733,0.076267,0.00208,0.015733,0.038133,0.016381,2901.530212932934,3054.3110832742004,5.265527467550721,0.0,266.6782066241,6,3,1,2,50.0,16.67,33.33,0,0.0,160,0,0,0.0,6,10.39,False,True,False,UNKNOWN
p17,0.05,0.25,0.0776,153,7,5,"[1, 2, 3]",0.08,0.051585,0.005589,0.045911,0.0,0.001397,0.045911,0.0,0.010317,2901.530212932934,3005.476299457343,3.582457492983952,0.0,221.97820662410004,5,4,1,0,80.0,20.0,0.0,0,0.0,160,0,0,0.0,4,6.98,False,True,False,UNKNOWN
p17,0.05,0.25,0.1767,264,7,5,"[1, 2, 3]",0.2353,0.202399,0.0,0.0,0.202306,0.0,0.0,0.040461,0.04048,2901.530212932934,3076.6791114464363,6.036432008628229,0.0,225.5708402582784,5,0,0,5,0.0,0.0,100.0,0,0.0,160,0,1,3.33,7,10.6,False,True,False,UNKNOWN
p17,0.05,0.25,0.3005,375,7,6,"[1, 2, 3]",0.1447,0.115567,0.003349,0.0,0.112178,0.001116,0.0,0.037393,0.019261,2901.530212932934,3026.5242081927504,4.307864681287247,0.0,239.46471310671643,6,3,0,3,50.0,0.0,50.0,0,0.0,160,0,0,0.0,6,10.06,False,True,False,UNKNOWN
p17,0.05,0.25,0.3182,486,7,5,"[1, 2, 3]",0.0787,0.035778,0.002117,0.009806,0.02377,0.000706,0.009806,0.02377,0.007156,2901.530212932934,2955.672348556665,1.865985588652649,8.2,221.97820662410004,5,3,1,1,60.0,20.0,20.0,0,0.0,160,0,0,0.0,4,6.98,False,True,False,UNKNOWN
p17,0.05,0.5,0.7646,42,7,3,"[1, 2, 3]",0.1152,0.086508,0.0,0.0,0.08636,0.0,0.0,0.028787,0.028836,2901.530212932934,3076.7957750535998,6.040452770040378,79.4,239.08170449508503,3,0,0,3,0.0,0.0,100.0,0,0.0,160,0,0,0.0,7,16.81,False,True,False,UNKNOWN
p17,0.05,0.5,0.1486,153,7,7,"[1, 2, 3]",0.0866,0.054445,0.008126,0.0,0.046319,0.001354,0.0,0.046319,0.007778,2901.530212932934,2963.5345650825116,2.1369535244956923,8.0,221.97820662410004,7,6,0,1,85.71,0.0,14.29,0,0.0,160,0,1,10.0,5,5.81,False,True,False,UNKNOWN
p17,0.05,0.5,0.4901,264,7,4,"[1, 2, 3]",0.1676,0.135557,0.0,0.0,0.135451,0.0,0.0,0.033863,0.033889,2901.530212932934,3051.011434074461,5.151806466644642,14.378643762690501,221.97820662410004,4,0,0,4,0.0,0.0,100.0,0,0.0,160,0,1,3.33,8,7.96,False,True,False,UNKNOWN
p17,0.05,0.5,0.3956,375,7,2,"[1, 2, 3]",0.058,0.027749,0.000312,0.0,0.027235,0.000312,0.0,0.027235,0.013874,2901.530212932934,3001.045540436572,3.429753275015731,17.799999999999997,221.97820662410004,2,1,0,1,50.0,0.0,50.0,0,0.0,160,0,0,0.0,5,7.77,False,True,False,UNKNOWN
p17,0.05,0.5,0.5315,486,7,3,"[1, 2, 3]",0.073,0.039954,0.001149,0.004878,0.033639,0.001149,0.004878,0.033639,0.013318,2901.530212932934,2944.638940678859,1.4857238967830626,0.0,221.97820662410004,3,1,1,1,33.33,33.33,33.33,0,0.0,160,0,0,0.0,4,6.98,False,True,False,UNKNOWN
p17,0.05,0.75,0.9796,42,7,2,"[1, 2, 3]",0.1164,0.082515,0.0,0.0,0.082306,0.0,0.0,0.041153,0.041258,2901.530212932934,2985.513669309615,2.8944539678526677,0.0,233.3236498562664,2,0,0,2,0.0,0.0,100.0,0,0.0,160,0,0,0.0,5,13.87,False,True,False,UNKNOWN
p17,0.05,0.75,0.7527,153,7,3,"[1, 2, 3]",0.1373,0.105508,0.0,0.0,0.105355,0.0,0.0,0.035118,0.035169,2901.530212932934,3086.756156408157,6.383733060907628,108.57864376269049,261.61277261891337,3,0,0,3,0.0,0.0,100.0,0,0.0,160,0,0,0.0,8,19.92,False,True,False,UNKNOWN
p17,0.05,0.75,0.7815,264,7,3,"[1, 2, 3]",0.1181,0.085631,0.0,0.0,0.085518,0.0,0.0,0.028506,0.028544,2901.530212932934,3013.3132680607155,3.852555269958355,43.694372515228594,227.1225774829855,3,0,0,3,0.0,0.0,100.0,0,0.0,160,0,1,3.33,7,12.52,False,True,False,UNKNOWN
p17,0.05,0.75,0.7339,375,7,3,"[1, 2, 3]",0.0743,0.042818,0.000589,0.0,0.041975,0.000589,0.0,0.020988,0.014273,2901.530212932934,2933.8908927079315,1.1152970122715589,22.5471862576143,221.97820662410004,3,1,0,2,33.33,0.0,66.67,0,0.0,160,0,1,10.0,4,11.47,False,True,False,UNKNOWN
p17,0.05,0.75,0.797,486,7,4,"[1, 2, 3]",0.0776,0.04385,0.001086,0.00434,0.038157,0.000543,0.00434,0.038157,0.010963,2901.530212932934,2949.8144841803955,1.664096793900168,2.2629150101523976,221.97820662410004,4,2,1,1,50.0,25.0,25.0,0,0.0,160,0,0,0.0,4,6.98,False,True,False,UNKNOWN
p17,0.1,0.25,0.2854,42,14,9,"[1, 2, 3]",0.1603,0.127449,0.00859,0.018072,0.100597,0.001718,0.018072,0.033532,0.014161,2901.530212932934,3066.418532372246,5.682805531521213,0.0,266.6782066241,9,5,1,3,55.56,11.11,33.33,0,0.0,160,0,1,5.0,5,13.85,False,True,False,UNKNOWN
p17,0.1,0.25,0.2747,153,14,11,"[1, 2, 3]",0.1431,0.110262,0.007424,0.040317,0.062337,0.000928,0.040317,0.031168,0.010024,2901.530212932934,3179.234882400994,9.570972869083102,0.0,236.4755903440695,11,8,1,2,72.73,9.09,18.18,0,0.0,160,0,1,10.0,7,10.86,False,True,False,UNKNOWN
p17,0.1,0.25,0.1079,264,14,11,"[1, 2, 3]",0.4596,0.430142,0.000762,0.0,0.429208,0.000762,0.0,0.042921,0.039104,2901.530212932934,3180.1710140193045,9.603236245633095,0.0,240.13203766865053,11,1,0,10,9.09,0.0,90.91,0,0.0,160,0,0,0.0,8,15.82,False,True,False,UNKNOWN
p17,0.1,0.25,0.2798,375,14,10,"[1, 2, 3]",0.291,0.25814,0.004036,0.0,0.253947,0.001345,0.0,0.036278,0.025814,2901.530212932934,3189.957377953715,9.940519100410548,0.0,239.46471310671643,10,3,0,7,30.0,0.0,70.0,0,0.0,160,0,0,0.0,5,11.68,False,True,False,UNKNOWN
p17,0.1,0.25,0.3993,486,14,10,"[1, 2, 3]",0.2079,0.176407,0.002096,0.009798,0.164356,0.000699,0.009798,0.027393,0.017641,2901.530212932934,3125.7165796905624,7.726487415446065,13.400000000000002,295.537230127285,10,3,1,6,30.0,10.0,60.0,0,0.0,160,0,2,7.5,6,20.55,False,True,False,UNKNOWN
p17,0.1,0.5,0.6889,42,14,8,"[1, 2, 3]",0.2662,0.231387,0.0,0.044749,0.186444,0.0,0.044749,0.026635,0.028923,2901.530212932934,3168.050995420321,9.185524979179243,103.75484503402902,240.42019056626884,8,0,1,7,0.0,12.5,87.5,0,0.0,160,0,1,10.0,10,16.19,False,True,False,UNKNOWN
p17,0.1,0.5,0.206,153,14,11,"[1, 2, 3]",0.2144,0.182901,0.00462,0.0,0.178158,0.00077,0.0,0.035632,0.016627,2901.530212932934,3044.142324142267,4.915065525551694,8.0,221.97820662410004,11,6,0,5,54.55,0.0,45.45,0,0.0,160,0,1,10.0,7,6.14,False,True,False,UNKNOWN
p17,0.1,0.5,0.2913,264,14,10,"[1, 2, 3]",0.4274,0.391677,0.000809,0.0,0.390722,0.000809,0.0,0.043414,0.039168,2901.530212932934,3154.503336647329,8.718610703649507,14.378643762690501,246.53203766865056,10,1,0,9,10.0,0.0,90.0,0,0.0,160,0,0,0.0,9,12.89,False,True,False,UNKNOWN
p17,0.1,0.5,0.4224,375,14,4,"[1, 2, 3]",0.1367,0.107313,0.000626,0.0,0.106138,0.000626,0.0,0.035379,0.026828,2901.530212932934,3007.940076180808,3.6673705058653328,17.799999999999997,221.97820662410004,4,1,0,3,25.0,0.0,75.0,0,0.0,160,0,0,0.0,6,6.32,False,True,False,UNKNOWN
p17,0.1,0.5,0.6567,486,14,8,"[1, 2, 3]",0.1553,0.123021,0.000861,0.004821,0.117052,0.000861,0.004821,0.019509,0.015378,2901.530212932934,3114.6431598023473,7.344846726720587,80.19999999999999,278.3993836203527,8,1,1,6,12.5,12.5,75.0,0,0.0,160,0,2,5.83,7,16.93,False,True,False,UNKNOWN
p17,0.1,0.75,0.9869,42,14,6,"[1, 2, 3]",0.1919,0.15883,0.000324,0.0,0.1582,0.000324,0.0,0.03164,0.026472,2901.530212932934,3030.2350288596112,4.435756531260778,0.0,233.3236498562664,6,1,0,5,16.67,0.0,83.33,0,0.0,160,0,1,10.0,7,11.98,False,True,False,UNKNOWN
p17,0.1,0.75,0.7877,153,14,5,"[1, 2, 3]",0.2069,0.172713,0.0,0.0,0.172274,0.0,0.0,0.034455,0.034543,2901.530212932934,3220.649923810922,10.99832458940396,267.357287525381,289.9851445020445,5,0,0,5,0.0,0.0,100.0,0,0.0,160,0,0,0.0,11,25.28,False,True,False,UNKNOWN
p17,0.1,0.75,0.5429,264,14,8,"[1, 2, 3]",0.3539,0.320479,0.0,0.0,0.32029,0.0,0.0,0.040036,0.04006,2901.530212932934,3103.259285041183,6.952506343345521,60.12583002030479,271.10603385966715,8,0,0,8,0.0,0.0,100.0,0,0.0,160,0,0,0.0,8,17.7,False,True,False,UNKNOWN
p17,0.1,0.75,0.7231,375,14,6,"[1, 2, 3]",0.1465,0.114329,0.000445,0.005256,0.108308,0.000445,0.005256,0.027077,0.019055,2901.530212932934,3033.0717009623404,4.533521224183337,38.010101267766686,221.97820662410004,6,1,1,4,16.67,16.67,66.67,0,0.0,160,0,1,10.0,6,12.03,False,True,False,UNKNOWN
p17,0.1,0.75,0.8056,486,14,9,"[1, 2, 3]",0.1725,0.140377,0.000733,0.003465,0.135961,0.000366,0.003465,0.02266,0.015597,2901.530212932934,3119.818703303884,7.523219623837692,81.6629150101524,278.3993836203527,9,2,1,6,22.22,11.11,66.67,0,0.0,160,0,2,5.83,7,16.86,False,True,False,UNKNOWN
p17,0.2,0.25,0.3599,42,28,15,"[1, 2, 3]",0.2987,0.268564,0.005858,0.02449,0.237597,0.000976,0.02449,0.0297,0.017904,2901.530212932934,3222.722913593389,11.069769297207701,17.400000000000006,260.1753912253712,15,6,1,8,40.0,6.67,53.33,0,0.0,160,0,2,5.0,9,13.92,False,True,False,UNKNOWN
p17,0.2,0.25,0.4186,153,28,15,"[1, 2, 3]",0.2838,0.251294,0.009425,0.05975,0.181537,0.001178,0.05975,0.030256,0.016753,2901.530212932934,3268.64547227106,12.652470675707269,36.8314575050762,243.71630891611244,15,8,1,6,53.33,6.67,40.0,0,0.0,160,0,2,12.5,8,14.21,False,True,False,UNKNOWN
p17,0.2,0.25,0.1163,264,28,23,"[1, 2, 3]",1.031,0.997746,0.000786,0.0,0.996746,0.000786,0.0,0.045307,0.04338,2901.530212932934,3689.6440347538505,27.162006389182935,0.0,269.130655007277,23,1,0,22,4.35,0.0,95.65,0,0.0,160,0,3,5.0,14,17.85,False,True,False,UNKNOWN
p17,0.2,0.25,0.2963,375,28,20,"[1, 2, 3]",0.6533,0.617385,0.007067,0.0,0.609982,0.001767,0.0,0.038124,0.030869,2901.530212932934,3549.8607372089705,22.344434718833725,17.03145750507619,291.0874897084002,20,4,0,16,20.0,0.0,80.0,0,0.0,160,0,2,7.5,11,19.83,False,True,False,UNKNOWN
p17,0.2,0.25,0.3374,486,28,20,"[1, 2, 3]",0.5445,0.513678,0.002791,0.161688,0.348869,0.000698,0.040422,0.029072,0.025684,2901.530212932934,3505.0488417861047,20.800011875220843,32.2,296.479166755304,20,4,4,12,20.0,20.0,60.0,0,0.0,160,0,1,5.0,11,20.35,False,True,False,UNKNOWN
p17,0.2,0.5,0.6928,42,28,13,"[1, 2, 3]",0.3426,0.310836,0.000391,0.040735,0.269248,0.000391,0.040735,0.024477,0.02391,2901.530212932934,3379.3755337300227,16.468734968438316,179.154845034029,336.56148763003637,13,1,1,11,7.69,7.69,84.62,0,0.0,160,0,2,5.83,13,21.01,False,True,False,UNKNOWN
p17,0.2,0.5,0.4674,153,28,19,"[1, 2, 3]",0.3989,0.371236,0.007464,0.010959,0.352428,0.001244,0.010959,0.029369,0.019539,2901.530212932934,3223.519316146064,11.097216971166945,14.947186257614305,236.5685424949238,19,6,1,12,31.58,5.26,63.16,0,0.0,160,0,3,11.67,10,12.75,False,True,False,UNKNOWN
p17,0.2,0.5,0.3256,264,28,22,"[1, 2, 3]",0.9036,0.87085,0.000746,0.0,0.869836,0.000746,0.0,0.041421,0.039584,2901.530212932934,3726.7913340852533,28.442272200851093,89.0415587728429,301.01814290236734,22,1,0,21,4.55,0.0,95.45,0,0.0,160,0,3,5.0,14,22.86,False,True,False,UNKNOWN
p17,0.2,0.5,0.5027,375,28,15,"[1, 2, 3]",0.4129,0.38452,0.000612,0.0,0.383434,0.000306,0.0,0.029495,0.025635,2901.530212932934,3235.5248420582166,11.510982296051061,17.799999999999997,241.94173437483136,15,2,0,13,13.33,0.0,86.67,0,0.0,160,0,1,5.0,12,10.82,False,True,False,UNKNOWN
p17,0.2,0.5,0.6787,486,28,15,"[1, 2, 3]",0.3541,0.321443,0.00112,0.125864,0.194016,0.00056,0.031466,0.021557,0.02143,2901.530212932934,3488.4031464502787,20.22632509223883,191.87057378656712,278.3993836203527,15,2,4,9,13.33,26.67,60.0,0,0.0,160,0,1,1.67,12,21.73,False,True,False,UNKNOWN
p17,0.2,0.75,0.9863,42,28,14,"[1, 2, 3]",0.3788,0.345588,0.000743,0.0,0.34445,0.000372,0.0,0.028704,0.024685,2901.530212932934,3322.18837852027,14.49780407980398,168.55728752538099,266.5749932891579,14,2,0,12,14.29,0.0,85.71,0,0.0,160,0,0,0.0,9,33.95,False,True,False,UNKNOWN
p17,0.2,0.75,0.794,153,28,10,"[1, 2, 3]",0.3043,0.27146,0.0,0.0,0.270853,0.0,0.0,0.027085,0.027146,2901.530212932934,3469.540490183819,19.57623169729904,267.357287525381,288.9292222699217,10,0,0,10,0.0,0.0,100.0,0,0.0,160,0,0,0.0,13,30.38,False,True,False,UNKNOWN
p17,0.2,0.75,0.6127,264,28,15,"[1, 2, 3]",0.6095,0.577841,0.0,0.0,0.577427,0.0,0.0,0.038495,0.038523,2901.530212932934,3367.1988353697234,16.04907025820975,165.9359312880715,302.7022936189569,15,0,0,15,0.0,0.0,100.0,0,0.0,160,0,3,5.0,10,29.26,False,True,False,UNKNOWN
p17,0.2,0.75,0.714,375,28,14,"[1, 2, 3]",0.4148,0.382857,0.001345,0.0,0.380936,0.001345,0.0,0.029303,0.027347,2901.530212932934,3489.920213818901,20.278610171396735,96.1887450304572,339.9280769357047,14,1,0,13,7.14,0.0,92.86,0,0.0,160,0,3,10.56,13,23.46,False,True,False,UNKNOWN
p17,0.2,0.75,0.8177,486,28,17,"[1, 2, 3]",0.3856,0.351405,0.000618,0.00537,0.34502,0.000309,0.002685,0.02654,0.020671,2901.530212932934,3328.405319157233,14.712068284576086,102.4676182534107,278.3993836203527,17,2,2,13,11.76,11.76,76.47,0,0.0,160,0,3,6.11,11,14.84,False,True,False,UNKNOWN
p17,0.4,0.25,0.2897,42,56,36,"[1, 2, 3]",0.9721,0.933867,0.004777,0.055608,0.872677,0.000597,0.013902,0.036362,0.025941,2901.530212932934,3962.071275464155,36.55109492929255,60.2314575050762,323.26043834547033,36,8,4,24,22.22,11.11,66.67,0,0.0,160,0,2,4.17,16,21.38,False,True,False,UNKNOWN
p17,0.4,0.25,0.3027,153,56,36,"[1, 2, 3]",1.0831,1.045245,0.011854,0.132829,0.899457,0.001078,0.033207,0.042831,0.029035,2901.530212932934,3744.942437187648,29.06784221978421,19.431457505076196,265.6272801257754,36,11,4,21,30.56,11.11,58.33,0,0.0,160,0,3,6.11,13,18.34,False,True,False,UNKNOWN
p17,0.4,0.25,0.1924,264,56,39,"[1, 2, 3]",1.6441,1.612222,0.003941,0.023615,1.583971,0.000985,0.023615,0.046587,0.041339,2901.530212932934,4186.538363245446,44.2872572749672,9.231457505076207,335.8673133746976,39,4,1,34,10.26,2.56,87.18,0,0.0,160,0,3,7.22,15,30.96,False,True,False,UNKNOWN
p17,0.4,0.25,0.2682,375,56,39,"[1, 2, 3]",1.1936,1.159167,0.009664,0.052458,1.096213,0.001074,0.026229,0.03915,0.029722,2901.530212932934,3803.311410857313,31.079503977070015,30.662915010152375,316.1911199779093,39,9,2,28,23.08,5.13,71.79,0,0.0,160,0,0,0.0,15,23.03,False,True,False,UNKNOWN
p17,0.4,0.25,0.3376,486,56,36,"[1, 2, 3]",0.994,0.956807,0.004373,0.176948,0.774692,0.001093,0.025278,0.030988,0.026578,2901.530212932934,3894.427275397576,34.21977334714702,39.99999999999999,257.0175268491022,36,4,7,25,11.11,19.44,69.44,0,0.0,160,0,4,5.83,18,16.96,False,True,False,UNKNOWN
p17,0.4,0.5,0.5383,42,56,24,"[1, 2, 3]",0.7047,0.672685,0.000383,0.072252,0.59896,0.000383,0.018063,0.031524,0.028029,2901.530212932934,3734.458059621235,28.706502623191998,12.678640450004224,319.76671363466505,24,1,4,19,4.17,16.67,79.17,0,0.0,160,0,1,3.33,13,22.6,False,True,False,UNKNOWN
p17,0.4,0.5,0.5798,153,56,35,"[1, 2, 3]",0.8924,0.855416,0.004149,0.0,0.850428,0.000691,0.0,0.029325,0.02444,2901.530212932934,3775.1620757280625,30.109349160008964,73.23226000287539,272.69106839051045,35,6,0,29,17.14,0.0,82.86,0,0.0,160,0,4,21.25,15,27.17,False,True,False,UNKNOWN
p17,0.4,0.5,0.4342,264,56,37,"[1, 2, 3]",1.3615,1.326491,0.001187,0.027301,1.29715,0.000594,0.01365,0.039308,0.035851,2901.530212932934,4012.514383748196,38.28959511995754,123.84155877284292,320.7772817821186,37,2,2,33,5.41,5.41,89.19,0,0.0,160,0,4,5.0,15,32.51,False,True,False,UNKNOWN
p17,0.4,0.5,0.4549,375,56,29,"[1, 2, 3]",0.9805,0.942765,0.004352,0.030141,0.907209,0.002176,0.010047,0.0378,0.032509,2901.530212932934,3692.3268275878386,27.254467698806046,70.66291501015239,290.24675243171015,29,2,3,24,6.9,10.34,82.76,0,0.0,160,0,1,3.33,14,26.48,False,True,False,UNKNOWN
